seq_1	seq_2	seq_3	seq_4	seq_5	seq_6	seq_7	seq_8	seq_9	seq_10	seq_11	seq_12	seq_13	seq_14	seq_15	seq_16	seq_17	seq_18	seq_19	seq_20	seq_21	seq_22	seq_23	seq_24	seq_25	seq_26	seq_27	seq_28	seq_29	seq_30	seq_31	seq_32	seq_33	seq_34	seq_35	seq_36	seq_37	seq_38	seq_39	seq_40	seq_41	seq_42	seq_43	seq_44	seq_45	seq_46	seq_47	seq_48	seq_49	seq_50	seq_51	seq_52	seq_53	seq_54	seq_55	seq_56	seq_57	seq_58	seq_59	seq_60	seq_61	seq_62	seq_63	seq_64	seq_65	seq_66	seq_67	seq_68	seq_69	seq_70	seq_71	seq_72	seq_73	seq_74	seq_75	seq_76	seq_77	seq_78	seq_79	seq_80	seq_81	seq_82	seq_83	seq_84	seq_85	seq_86	seq_87	seq_88	seq_89	seq_90	seq_91	seq_92	seq_93	seq_94	seq_95	seq_96	seq_97	seq_98	seq_99	seq_100	seq_101	seq_102	seq_103	seq_104	seq_105	seq_106	seq_107	seq_108	seq_109	seq_110	seq_111	seq_112	seq_113	seq_114	seq_115	seq_116	seq_117	seq_118	seq_119	seq_120	seq_121	seq_122	seq_123	seq_124	seq_125	seq_126	seq_127	seq_128	seq_129	seq_130	seq_131	seq_132	seq_133	seq_134	seq_135	seq_136	seq_137	seq_138	seq_139	seq_140	seq_141	seq_142	seq_143	seq_144	seq_145	seq_146	seq_147	seq_148	seq_149	seq_150	seq_151	seq_152	seq_153	seq_154	seq_155	seq_156	seq_157	seq_158	seq_159	seq_160	seq_161	seq_162	seq_163	seq_164	seq_165	seq_166	seq_167	seq_168	seq_169	seq_170	seq_171	seq_172	seq_173	seq_174	seq_175	seq_176	seq_177	seq_178	seq_179	seq_180	seq_181	seq_182	seq_183	seq_184	seq_185	seq_186	seq_187	seq_188	seq_189	seq_190	seq_191	seq_192	seq_193	seq_194	seq_195	seq_196	seq_197	seq_198
D26Hr16V3	288	4611	850	92	1047	339	604	518	25	58	63	225	381	102	224	664	451	9	0	311	253	797	74	420	0	149	44	117	32	27	0	0	53	0	49	36	26	0	458	18	123	14	266	0	60	13	26	18	60	0	0	209	21	42	0	74	0	5	0	6	15	10	0	0	0	0	0	16	20	0	0	0	0	0	0	0	0	0	15	0	41	0	0	0	0	4	0	0	0	0	0	0	0	4	0	28	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D26Hr16V4	285	868	1494	467	715	9	494	72	363	103	73	105	1055	131	172	274	54	0	33	309	129	74	60	116	52	239	0	537	0	20	90	166	0	0	175	233	61	253	36	41	91	0	118	41	13	69	11	8	53	0	73	0	0	0	0	0	135	10	11	0	41	11	0	38	0	9	0	0	0	0	0	0	0	12	0	25	0	61	0	0	21	0	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	15	0	0	0	0	0	0	15	2	0	0	0	32	0	0	0	0	2	16	0	0	0	0	0	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
D26Hr16V6	646	1859	327	229	131	71	247	51	36	32	124	35	183	126	30	157	31	0	32	134	39	22	46	0	0	77	0	25	27	13	65	27	0	0	17	18	0	0	15	48	0	0	14	0	0	0	0	9	37	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	16	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D26Hr16V7	449	650	855	1001	266	8	734	55	204	185	26	166	415	1223	207	46	166	0	0	160	163	344	61	0	0	219	0	88	0	29	269	0	173	0	129	95	62	142	223	10	48	0	58	38	0	8	0	13	0	0	15	0	0	58	7	0	0	11	6	22	0	18	0	40	0	0	0	13	0	0	0	0	0	27	0	48	0	41	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D26Hr16V8	212	2915	904	682	218	219	460	46	41	49	17	144	147	268	143	52	29	0	0	182	135	621	38	0	52	82	0	50	0	9	324	0	26	0	56	29	49	21	395	22	64	23	6	0	9	52	17	14	29	0	32	0	102	12	5	0	0	0	0	11	24	12	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V1	3021	895	611	1563	1549	1199	1483	354	57	369	47	191	277	702	296	545	549	15	0	446	157	40	149	0	155	258	0	239	0	183	0	0	84	175	322	34	62	134	0	0	164	0	62	0	25	0	0	18	33	0	0	170	32	9	0	0	0	0	0	48	0	6	0	27	0	0	0	47	0	0	19	0	0	0	0	0	0	0	6	26	7	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	26	0	4	9	0	9	0	0	0	14	0	6	0	0	0	0	0	16	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V2	4333	1929	465	1104	353	154	275	243	207	473	276	282	576	1018	861	377	622	602	83	350	303	160	162	91	387	124	0	28	33	142	469	17	9	309	39	21	59	0	94	133	113	46	25	0	47	0	40	15	43	0	113	0	186	27	0	27	0	11	27	19	0	23	36	41	0	0	0	70	0	0	0	0	0	34	0	55	0	0	34	17	0	0	0	0	12	6	0	21	48	0	13	37	32	0	27	25	0	0	0	0	0	7	0	0	0	20	28	14	0	0	0	40	21	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V3	111	308	125	24	297	70	214	402	0	15	25	50	111	36	49	167	90	0	7	93	32	545	15	83	0	31	0	37	0	11	0	0	18	0	16	7	9	0	371	0	0	0	33	0	11	0	0	0	8	0	0	63	8	18	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V4	1608	133	266	108	284	0	192	70	148	90	48	58	244	238	114	37	72	0	0	75	105	96	109	55	155	66	0	287	25	15	61	42	0	89	26	31	21	118	64	9	34	73	130	0	0	17	0	0	27	0	44	0	0	0	0	0	125	7	0	0	0	13	0	14	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V6	2019	616	571	480	132	95	550	102	36	52	167	45	100	129	34	279	36	0	22	154	73	16	42	0	73	60	52	100	43	17	134	17	11	74	0	16	0	0	13	31	52	19	40	0	0	0	10	0	48	0	13	0	0	0	4	0	0	0	7	0	0	8	0	15	0	0	48	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V7	594	145	524	987	201	0	339	150	71	143	14	45	184	439	150	18	109	0	0	92	91	128	33	0	0	121	0	86	0	42	136	0	51	0	54	32	16	98	81	9	0	0	31	0	0	5	8	9	18	0	11	0	0	36	0	0	0	0	0	8	21	5	0	0	0	0	0	4	0	0	17	0	0	21	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D27Hr16V8	203	952	1031	448	94	386	133	32	10	39	14	59	37	76	79	17	16	0	0	80	32	158	18	11	36	21	0	14	0	23	64	4	14	0	25	7	18	0	72	0	0	0	3	0	0	17	0	5	6	0	23	0	168	0	0	0	0	0	0	0	12	0	21	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V1	3202	504	802	3806	1637	1049	1444	928	111	695	68	227	378	828	289	427	879	8	0	357	214	42	172	0	113	261	0	300	29	238	12	2	127	122	245	11	48	159	0	9	127	0	47	0	38	12	0	16	38	0	0	106	21	7	0	0	0	23	0	82	29	28	0	0	0	0	0	51	0	0	0	0	0	0	0	24	0	0	0	30	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	8	0	31	0	0	0	0	0	0	0	0	7	5	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V2	1314	542	222	405	238	48	221	240	87	205	233	135	153	412	155	116	235	272	34	162	152	31	40	59	48	66	0	18	0	43	250	8	0	0	0	12	0	0	30	119	64	0	0	0	18	0	22	10	25	0	66	0	36	21	0	0	0	15	15	13	10	11	0	0	0	0	0	59	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	42	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V3	625	298	924	25	706	413	1896	1407	15	158	15	175	61	94	207	499	312	5	0	279	119	890	24	387	214	113	0	77	0	46	0	5	28	0	68	8	15	0	500	0	105	134	85	0	77	3	24	9	25	0	0	216	56	113	0	43	0	0	0	6	11	0	80	0	0	0	0	19	8	0	0	0	0	0	0	0	0	0	0	12	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
D28Hr16V4	8117	468	1534	952	1126	19	960	440	452	312	80	218	431	621	296	745	505	6	43	339	286	171	220	96	427	174	0	1114	22	70	454	97	0	324	57	64	50	120	97	58	99	83	235	28	6	42	35	20	95	0	99	0	0	0	0	0	353	18	12	9	28	43	55	50	0	13	0	50	0	0	0	0	0	6	0	38	0	0	0	20	0	0	0	33	9	19	0	15	0	0	20	0	0	8	0	0	0	0	0	0	15	12	0	0	0	16	0	10	32	0	0	0	19	26	0	0	0	0	0	0	0	0	0	12	0	16	0	0	0	0	15	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V6	2829	190	564	766	161	229	572	454	61	50	394	81	97	222	55	335	133	0	49	124	69	32	78	0	107	56	138	131	132	43	177	28	10	104	0	8	0	0	0	46	58	15	19	21	0	0	16	20	38	0	27	0	0	0	0	0	0	0	0	10	0	9	0	0	0	0	217	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	14	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V7	945	35	424	1480	312	10	408	349	98	262	21	79	135	226	363	40	153	0	0	95	89	52	47	0	82	98	0	121	0	103	95	0	77	53	84	27	11	134	55	0	0	16	18	0	0	0	0	9	4	0	0	0	0	78	0	0	0	25	0	10	0	9	0	31	0	0	0	9	0	0	21	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	22	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr16V8	2424	1331	2820	4213	355	1936	690	319	104	158	52	198	263	429	404	94	205	0	0	269	229	604	175	16	312	118	0	107	21	125	330	0	27	107	58	16	34	0	362	44	99	147	8	54	15	17	45	21	47	0	80	0	285	0	10	0	0	36	0	44	35	11	90	0	0	0	0	15	0	0	38	0	0	0	0	0	0	0	11	18	13	0	58	0	17	6	0	0	0	0	0	0	0	0	26	0	22	0	0	36	15	0	0	0	0	9	0	7	0	0	0	9	6	8	26	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V1	1074	76	167	1373	337	467	336	151	21	148	0	76	101	236	168	180	210	0	0	135	64	0	95	0	55	61	17	64	0	70	0	0	35	86	49	5	0	57	0	0	0	0	22	0	0	0	0	0	8	0	0	30	0	0	0	0	0	10	0	26	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	23	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V2	3949	1818	377	947	377	174	349	244	163	503	278	230	394	952	790	313	516	571	88	324	246	115	188	72	335	135	0	32	34	165	346	6	0	364	0	21	23	0	73	135	93	45	12	0	51	0	60	8	49	0	127	0	124	18	6	7	0	29	20	32	0	32	26	36	45	0	0	62	0	0	0	0	27	24	0	51	0	0	27	12	0	0	0	0	17	3	0	22	59	0	0	39	0	0	45	0	19	0	0	0	0	0	0	0	23	11	0	26	0	0	0	29	21	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V3	602	368	654	33	859	291	915	714	23	116	37	117	139	82	90	381	350	0	0	260	233	1054	41	255	40	110	0	83	0	27	0	0	45	0	60	6	17	0	726	0	81	38	84	0	51	0	36	9	23	0	0	185	61	96	0	36	0	0	0	0	0	0	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V4	5575	492	1377	476	748	7	1245	276	268	226	65	159	386	584	136	368	293	0	26	268	227	145	103	60	237	150	0	749	18	52	322	57	0	201	58	38	28	113	93	30	101	48	82	0	0	54	18	21	69	0	77	0	0	0	4	0	221	14	7	7	0	25	36	39	0	0	0	28	0	0	17	0	0	0	0	0	0	0	0	12	0	0	0	24	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	6	0	0	16	0	0	14	5	14	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V6	2978	594	1231	943	219	154	881	356	49	116	236	108	161	265	70	369	161	0	33	339	146	34	91	11	72	162	113	329	77	70	334	37	36	73	29	16	0	0	0	74	104	0	21	26	0	4	34	11	58	0	42	0	0	0	0	0	0	0	0	18	0	9	0	0	0	0	155	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	13	14	18	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V7	529	38	282	902	245	9	290	332	41	215	22	44	72	167	250	20	98	0	0	65	63	41	37	0	48	95	0	78	0	69	75	0	41	38	110	17	19	108	28	6	0	17	14	0	0	0	9	7	15	0	0	0	0	33	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	0	16	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D28Hr8V8	1389	1203	1203	2840	212	1182	326	193	30	122	47	158	198	273	227	84	92	0	0	138	157	418	123	0	179	76	0	53	0	84	243	0	26	55	39	0	18	0	240	31	49	87	7	52	9	16	29	10	21	0	63	0	276	17	0	0	0	22	0	25	19	9	57	45	0	0	0	0	0	0	0	0	0	0	0	29	0	0	13	15	0	0	0	0	10	0	0	0	0	0	0	0	0	0	28	0	12	0	0	33	0	0	0	46	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D29Hr16V1	38	86	478	40	918	572	799	590	0	243	49	133	30	102	75	154	269	0	0	88	55	0	59	0	0	59	0	101	0	103	0	0	54	0	58	0	9	60	0	0	42	0	0	0	10	0	0	0	8	0	0	37	15	0	0	0	0	5	0	24	22	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D29Hr16V2	938	240	121	210	116	24	43	125	70	144	139	72	66	227	126	83	103	156	28	65	55	29	18	35	60	26	0	6	0	27	81	0	0	66	0	8	0	0	0	72	0	0	4	0	0	0	9	0	12	0	40	0	8	0	0	0	0	36	8	6	12	0	0	0	0	0	0	14	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D29Hr16V3	1796	136	513	69	925	482	685	905	32	171	54	145	95	137	80	340	289	9	0	164	85	686	59	212	124	79	0	120	0	35	0	0	37	0	33	3	17	0	434	8	47	68	49	0	64	0	38	6	14	0	0	111	29	99	0	28	0	27	0	0	0	0	43	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
D29Hr16V4	1430	111	419	604	242	4	266	95	106	73	22	85	87	105	80	137	196	0	16	72	53	43	44	22	53	44	0	349	0	14	135	50	0	0	21	7	0	0	0	31	0	0	16	0	0	6	16	8	18	0	34	0	0	0	0	0	107	17	0	0	0	0	15	19	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D29Hr16V6	3247	203	871	1219	313	366	735	762	272	201	1053	119	104	344	52	367	166	0	323	112	86	27	93	44	183	63	372	287	368	103	241	47	29	178	0	40	0	0	0	176	32	11	49	28	0	0	21	26	73	0	33	0	0	0	6	15	0	10	11	15	0	11	0	0	0	0	201	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	19	15	0	3	0	0	39	12	0	47	0	5	0	0	0	0	0	0	4	0	0	0	20	0	0	0	0	19	0	0	0	0	0	47	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
